,Apple,IBM,Microsoft,Google,Amazon,Tesla,Nvidia,Walmart,Johnson & Johnson,Verizon,AT&T,Pfizer
2020-09-28,112.6274,94.9452,202.9532,72.897,159.48,139.9333,13.0324,42.9347,129.5984,45.7448,126.334,28.4543
2020-09-29,111.4572,94.3385,199.7591,72.9602,157.5,139.4033,13.2191,42.9066,129.8451,45.6448,124.088,28.1052
2020-09-30,113.4075,94.8533,202.7127,72.9512,158.0005,143.9,13.5529,43.7408,131.2634,45.8063,122.415,28.5008
2020-10-01,113.895,94.4633,204.2328,74.141,160.775,147.6,13.5549,44.6344,129.7746,45.6679,122.11,28.2215
2020-10-02,109.78,93.8393,197.9985,72.2247,155.7,137.0667,12.9836,43.7158,128.7527,45.5063,121.7587,28.206
2020-10-05,112.8809,95.0874,201.0291,73.4941,158.79,140.7267,13.5559,44.2282,130.5587,45.8448,122.1007,28.5474
2020-10-06,110.3846,95.0484,198.2871,71.7525,154.9,137.74,13.7603,43.8814,128.8496,45.6679,121.3151,28.0586
2020-10-07,112.5006,96.7255,201.8468,72.8467,159.995,142.45,13.9794,44.0845,130.8229,45.9602,122.4057,28.2836
2020-10-08,112.4031,102.4978,203.2804,73.9419,159.85,143.25,13.7703,44.2782,131.5277,46.0976,122.8864,28.6637
2020-10-09,115.0652,99.6116,207.5328,75.2799,164.82,144.8233,13.7174,44.6219,133.0253,46.1209,122.0822,28.5163
2020-10-12,121.8131,99.2762,213.161,78.0217,173.1,147.3967,14.209,45.153,134.1177,46.3153,121.8881,28.656
2020-10-13,118.2733,97.8799,215.5085,78.1217,172.5,149.3066,14.2439,45.7872,130.9551,46.2531,122.6091,28.6249
2020-10-14,117.8053,98.2387,211.9488,77.7485,167.6,153.45,14.0096,45.0343,130.4706,45.4213,121.5739,28.6094
2020-10-15,117.9906,97.6225,211.8045,77.4649,167.15,148.9167,13.956,45.2748,129.9332,45.3436,121.2411,28.3922
2020-10-16,115.7673,98.2075,210.852,78.0072,163.289,146.0667,13.7479,45.1655,130.4529,45.0948,120.7512,29.6644
2020-10-19,114.1778,95.0796,207.9561,76.4548,161.45,144.4833,13.5734,44.8562,127.537,44.5817,120.9731,29.4705
2020-10-20,114.8994,91.663,207.0902,78.161,161.1965,141.5333,13.6312,44.9999,127.3608,44.7761,121.3705,29.1059
2020-10-21,113.4952,89.6115,205.878,79.1636,158.6,145.4367,13.4537,45.0062,126.5062,43.9676,123.0065,28.7646
2020-10-22,113.2124,90.4617,207.0421,79.9458,159.189,142.1633,13.3615,44.8656,127.8277,44.5817,123.3208,29.0283
2020-10-23,112.2275,90.4851,208.6392,81.4307,160.75,140.1667,13.5606,44.9187,128.1801,45.0559,123.1914,29.5946
2020-10-26,112.0033,87.5755,202.7127,78.8273,160.5,138.8333,13.088,44.4625,126.8586,45.0093,121.731,29.3541
2020-10-27,113.2319,85.8828,201.7506,79.2179,163.411,140.55,13.3256,44.4594,125.8367,44.4185,122.4335,29.005
2020-10-28,109.3022,83.6129,195.6125,75.7332,158.95,135.8367,12.6784,44.0376,122.0221,43.8588,120.2244,27.5932
2020-10-29,107.703,84.4788,195.5932,82.5005,157.552,135.5333,12.8367,43.4315,120.9121,44.022,121.4075,27.3062
2020-10-30,105.8112,87.1777,194.6311,80.535,151.8995,129.0,12.484,43.3596,120.7888,44.2319,121.352,27.5777
2020-11-02,106.4158,88.3634,195.853,81.2565,150.2435,133.6667,12.6136,43.9283,123.1586,44.9315,123.1544,28.144
2020-11-03,107.5079,88.925,198.1909,81.8685,152.3,141.5333,12.9452,44.6094,121.5728,44.9238,125.5854,28.175
2020-11-04,113.1052,87.5677,208.7739,87.5207,162.3,140.8,13.7603,44.4906,123.1586,44.504,124.0048,29.0593
2020-11-05,115.0652,89.1591,213.8441,87.0788,165.2055,144.1333,13.885,44.6781,123.1233,45.1803,127.0827,28.5241
2020-11-06,115.7719,89.2682,214.9313,87.5475,165.6,143.3,14.5079,45.8497,125.4491,45.6001,126.8147,28.6809
2020-11-09,114.1699,91.0023,210.4864,86.8793,157.899,141.3333,13.7105,44.8999,128.9289,46.5174,128.4877,31.3067
2020-11-10,113.3591,93.0353,203.011,86.2961,151.064,136.3333,12.7378,45.6154,130.6203,47.4735,129.3473,30.4367
2020-11-11,116.5826,92.711,208.1966,87.0096,156.7755,138.9367,13.4063,46.2621,130.3648,47.4191,131.695,30.0683
2020-11-12,116.2407,90.417,207.1383,86.7215,155.35,137.0,13.4363,46.2403,130.6467,47.2559,129.1162,29.4333
2020-11-13,116.4849,92.2838,208.2929,88.173,156.0,136.04,13.2618,47.3025,132.2325,47.4657,129.8372,30.5229
2020-11-16,117.1199,93.5891,208.7162,88.1795,156.35,153.9733,13.4986,48.2711,132.8932,47.3103,132.1756,29.5509
2020-11-17,116.4361,93.0591,206.08,87.6749,156.5,146.1,13.4009,46.912,131.5718,47.2248,131.2606,29.9074
2020-11-18,115.1369,92.3709,203.6846,86.624,155.25,160.6633,13.1246,46.6308,130.1798,46.8594,131.0665,30.2379
2020-11-19,115.5765,92.1335,204.3599,86.84,155.5,164.3333,13.2999,47.1776,129.1932,46.6417,130.2531,30.114
2020-11-20,114.3945,92.3946,203.0479,86.4006,155.05,163.5333,13.0586,46.9432,129.1579,46.5796,131.3715,30.2709
2020-11-23,111.9427,95.274,203.5399,86.2822,155.8,176.6667,13.1553,47.2557,127.6339,46.9371,132.416,30.2544
2020-11-24,112.9,98.6043,207.1573,87.77,156.4,187.4667,12.9838,47.4275,127.7048,47.2248,132.9521,30.2131
2020-11-25,113.574,98.2563,206.3374,87.8769,159.359,191.6667,13.192,47.4838,127.8556,47.0227,130.6136,30.18
2020-11-27,113.7401,98.367,207.63,88.9204,159.8,194.9233,13.2166,47.4369,128.2194,47.0693,129.5506,30.7914
2020-11-30,118.0088,98.0822,206.8197,87.7749,159.05,197.3667,13.4019,47.7712,128.5831,47.0537,124.2821,32.1133
2020-12-01,119.5228,97.307,207.929,89.3911,160.775,191.8267,13.344,47.59,130.8187,46.9371,125.8349,32.7742
2020-12-02,120.3726,98.6043,207.7651,90.8849,160.05,194.31,13.5123,47.0682,131.2534,47.5979,128.9406,34.2861
2020-12-03,120.0308,97.8607,206.7715,90.6485,159.474,197.7233,13.3929,46.6621,132.2382,48.0721,126.6298,33.0386
2020-12-04,119.3079,100.5424,206.4627,90.5619,157.96,199.5667,13.4851,46.5058,133.0721,47.8389,127.8129,33.3195
2020-12-07,120.6559,98.6834,206.1445,90.0385,157.614,216.4133,13.5525,46.1434,132.3535,47.6679,127.6928,34.2365
2020-12-08,121.3983,99.5931,208.8455,90.13,158.85,215.4,13.3365,46.787,134.8907,47.7689,128.2381,35.5254
2020-12-09,118.3506,100.3525,204.5239,88.4716,155.25,197.0067,12.9041,46.3809,135.8045,47.7922,130.2161,34.8644
2020-12-10,120.314,98.9207,203.1443,88.0237,155.0255,208.3,12.954,46.2533,135.2367,47.1082,137.7215,35.4262
2020-12-11,119.4447,98.2088,205.4692,88.2382,155.635,202.5467,12.9715,46.1655,135.7335,46.906,141.4187,34.0383
2020-12-14,119.0637,97.7737,206.6171,87.2276,158.0995,212.0,13.2906,45.7422,132.6285,46.6962,141.2801,32.4107
2020-12-15,124.612,99.5694,206.5303,87.6257,158.053,209.1333,13.2857,45.6763,133.5156,47.046,141.8716,31.8159
2020-12-16,124.8367,99.4982,211.4693,87.3321,162.161,206.8667,13.2271,45.6293,133.2761,46.5796,143.3505,31.1219
2020-12-17,125.3739,99.3163,210.7747,86.6061,161.5,216.0,13.3056,45.8927,136.1771,46.6495,142.9346,31.2375
2020-12-18,124.358,99.609,211.0159,85.8841,161.4725,225.6667,13.2345,45.8111,137.5078,46.9682,142.1304,31.0641
2020-12-21,127.5913,97.5997,214.9227,86.2807,160.0005,216.6,13.2852,45.7202,135.0948,46.2375,139.2096,30.7418
2020-12-22,127.308,97.663,214.6333,85.5965,159.5,211.4433,13.1535,45.0554,134.8464,45.8022,139.3575,30.4196
2020-12-23,128.0113,98.0189,213.5047,86.0578,159.4,214.1667,12.9839,44.9927,134.8907,45.911,139.718,30.9814
2020-12-24,128.9295,98.6122,214.643,86.1334,158.6,220.0,12.9515,44.9833,135.2899,45.7788,139.0802,30.7584
2020-12-28,134.0187,98.8417,217.1896,88.5149,164.74,220.0,12.8755,45.6544,136.1771,45.9188,141.049,30.3453
2020-12-29,131.5767,97.7737,216.225,87.5261,166.1,221.7966,12.8892,45.2561,136.7449,45.7167,142.6203,30.5105
2020-12-30,130.7171,98.3591,214.0063,86.5041,164.13,231.1333,13.1161,45.2467,138.7409,45.2269,142.4262,30.3618
2020-12-31,129.6328,99.5773,214.6333,87.3022,162.725,234.8333,13.0164,45.1401,139.3797,45.6389,142.8699,30.2874
2021-01-04,126.3898,98.0427,209.9452,85.5855,159.1725,244.5333,13.0949,46.015,139.0603,45.7789,138.7382,30.337
2021-01-05,127.6206,99.87,209.8776,86.6305,160.65,250.9667,13.3468,45.7077,140.462,45.6467,141.7884,30.7171
2021-01-06,124.6609,102.6149,205.9998,86.1329,157.65,254.5333,12.7296,46.1028,142.3871,46.1131,141.9086,30.4775
2021-01-07,128.6267,102.1245,210.6783,88.2894,158.7,276.5,13.2956,46.0338,142.8307,45.9947,141.1137,30.5766
2021-01-08,128.6951,102.0454,211.8648,89.4971,159.0,289.1667,13.2453,45.9962,142.6799,45.4211,141.6128,30.6427
2021-01-11,126.1554,101.7685,210.0609,87.4022,156.2,272.8333,13.6335,46.7927,141.5,45.1461,140.9658,31.1962
2021-01-12,126.2238,102.4409,207.4467,86.3822,156.695,284.0,13.4303,46.6515,140.87,44.9968,139.6625,30.6758
2021-01-13,128.236,100.5819,209.2988,86.526,158.6,281.0333,13.5375,46.316,141.7661,44.879,139.2466,30.3866
2021-01-14,126.2042,102.0454,205.9708,86.1831,156.45,282.65,13.1984,46.0808,142.6089,44.8318,139.8844,30.4444
2021-01-15,123.8794,101.4917,204.9386,85.586,154.95,274.59,12.8293,45.3282,142.6089,44.9418,136.5661,30.2544
2021-01-19,125.2079,102.2432,209.3471,89.5165,156.85,281.0833,13.0164,45.0241,144.2501,44.8318,137.0283,30.3618
2021-01-20,129.9161,103.0658,217.508,93.7565,163.7485,283.9567,13.3542,45.6638,144.3388,44.989,138.6458,30.1718
2021-01-21,133.2177,96.5318,217.2379,93.4972,165.1,280.6633,13.732,45.4254,143.5848,45.0911,139.2928,30.0892
2021-01-22,137.1054,93.9767,218.6848,94.2043,164.675,282.5,13.6864,45.8613,145.7583,45.2561,136.751,30.2131
2021-01-25,139.4107,93.7394,221.627,93.7958,164.145,291.5,13.55,45.7202,147.2398,45.8847,134.9671,30.7171
2021-01-26,141.6574,96.3103,232.4021,95.6717,168.744,295.97,13.4527,46.0181,151.2586,44.4704,134.5326,30.9153
2021-01-27,134.2434,96.508,224.2798,90.1604,160.8,273.4633,12.8623,44.999,148.5084,43.064,131.2883,29.9487
2021-01-28,133.4619,94.9655,228.0612,92.0547,162.075,276.4833,13.0114,45.0146,149.9279,43.4097,131.7135,30.1158
2021-01-29,128.7243,94.1507,223.6045,90.7212,160.1475,262.6333,12.9104,44.1053,146.3793,43.0562,129.8834,30.0406
2021-02-01,130.9418,95.3215,231.5146,94.6909,167.95,280.0,13.2408,43.7917,144.3832,42.7655,129.8649,29.9487
2021-02-02,132.2116,94.7203,231.7075,102.6967,169.5,292.6667,13.552,44.2777,143.0613,42.9147,135.8729,29.2973
2021-02-03,133.3936,94.3485,234.505,102.4479,165.6,283.6667,13.4976,44.3028,142.5379,43.0876,138.0912,29.1386
2021-02-04,133.8136,95.5904,233.0099,102.2105,166.35,282.1667,13.6148,44.8735,146.3349,43.3233,137.2593,29.147
2021-02-05,133.7109,96.3419,233.7333,104.2079,167.5,284.4967,13.5699,45.2718,146.1131,43.5669,139.4407,29.1219
2021-02-08,133.6326,97.7025,233.4439,103.4988,165.7,286.2067,14.3729,45.4443,146.2906,43.2369,141.354,29.0468
2021-02-09,132.9772,98.1571,235.3732,103.5477,165.0,281.83,14.2881,45.7422,147.3551,43.2369,142.343,29.1971
2021-02-10,131.9891,97.8124,233.3378,103.3993,163.4885,269.9633,14.7187,45.115,147.9673,43.1819,150.1533,28.9966
2021-02-11,131.9794,96.8906,235.566,103.6729,162.8505,270.3333,15.278,45.1997,147.4882,42.9305,148.5821,28.7879
2021-02-12,132.4881,96.9146,236.6272,104.1954,163.55,272.5167,14.9164,45.3909,147.6923,42.624,147.8888,28.9966
2021-02-16,129.7684,96.0008,234.6497,105.0214,163.025,263.8067,15.2481,45.6763,146.3793,43.8419,143.3597,28.9632
2021-02-17,128.0369,96.2493,236.0676,105.5031,165.75,264.55,14.9115,46.3097,147.16,44.879,143.2673,29.1052
2021-02-18,126.1977,96.7703,234.8881,104.8423,166.0,261.0333,14.7671,43.2366,146.9471,44.7611,141.4187,28.8547
2021-02-19,126.9021,95.5359,232.703,103.756,162.4,260.8333,14.8865,43.3809,145.0663,44.5019,141.9271,28.7628
2021-02-22,123.0868,96.8345,226.312,101.9752,158.95,236.87,14.333,43.1175,144.811,44.3683,140.0415,28.5457
2021-02-23,122.7738,96.7543,224.7941,102.4534,159.279,238.8333,14.1434,42.4903,143.7219,44.7926,141.1691,28.2951
2021-02-24,122.1868,98.7663,226.9695,103.8098,157.9555,246.0667,14.1385,41.8694,146.5338,44.9026,140.9196,28.2534
2021-02-25,118.1759,98.109,221.12,99.5181,151.4,222.6667,13.3854,41.2736,145.418,44.3919,137.9618,28.078
2021-02-26,119.115,95.5518,224.3107,100.563,154.2465,223.6,13.6273,40.7782,143.7219,43.5669,136.7047,28.0195
2021-03-01,125.9532,96.8265,229.3383,103.0017,157.47,241.75,13.8639,41.2611,142.5078,43.5826,138.0357,28.1531
2021-03-02,122.8618,96.7464,227.714,103.0007,155.3,229.5967,13.4453,40.8534,142.0704,43.2605,137.9063,27.9945
2021-03-03,119.0563,97.7964,219.5247,99.9186,150.25,217.9767,12.7645,40.1071,139.2406,43.6062,137.5643,28.7294
2021-03-04,116.1117,95.7924,217.5427,100.7123,147.75,200.0333,12.1187,39.6994,135.6877,42.899,134.0243,28.4538
2021-03-05,118.8509,98.2132,224.533,104.5935,150.25,198.75,12.5301,40.4677,139.0889,44.1089,137.2778,28.7879
2021-03-08,114.3019,100.6421,220.83,100.0162,148.3065,189.0,11.6137,40.2325,141.0438,44.7847,137.0098,28.7043
2021-03-09,118.4596,99.6,225.8576,101.4985,153.2495,229.7367,12.5029,40.2639,140.901,44.164,139.5701,28.8296
2021-03-10,117.3248,102.5259,224.4654,101.0606,152.882,221.52,12.4468,41.5496,142.1954,44.7926,139.5701,29.172
2021-03-11,119.6433,102.0449,229.8797,104.5208,156.25,232.8333,13.0248,41.5464,142.249,43.8026,137.4719,28.9799
2021-03-12,118.4498,102.3014,227.9364,102.006,154.35,230.9967,12.8285,42.0231,142.3918,43.7397,140.4667,29.1386
2021-03-15,121.4237,103.071,226.7278,102.0005,153.8975,234.0,13.1614,41.8004,143.2755,43.6454,141.3263,29.5395
2021-03-16,122.5096,102.7984,229.6284,103.7889,154.5785,224.7,13.2532,41.8381,144.0611,43.7554,140.6053,29.932
2021-03-17,122.2357,103.4878,229.3963,103.6525,157.0875,233.2467,13.3535,41.5496,143.5255,43.8733,142.2321,29.907
2021-03-18,117.9313,104.2574,223.2471,100.873,151.7,216.8533,12.7087,40.9444,143.1863,44.219,147.8796,29.8569
2021-03-19,117.4128,103.3275,222.9087,100.8596,152.65,217.4,12.8005,41.4136,143.0524,44.0854,146.1327,29.6564
2021-03-22,120.5042,104.4979,228.2361,101.072,155.325,223.1167,13.1797,41.7253,143.3559,44.4626,142.5279,30.0573
2021-03-23,119.79,104.5299,229.667,101.5746,156.9,221.0,13.0255,42.3016,142.8292,44.6668,139.8844,29.5395
2021-03-24,117.5204,105.0109,227.54,101.1367,154.325,211.3,12.6277,41.8954,144.4003,44.824,139.2651,29.6815
2021-03-25,118.127,106.9348,225.7803,101.5084,152.45,214.2,12.5436,42.2292,144.4807,45.0911,142.2136,29.7817
2021-03-26,118.4693,108.7785,228.2071,100.7466,152.4,207.1,12.8048,42.5913,146.8463,45.704,142.1581,30.1909
2021-03-29,118.7139,108.9388,227.685,102.5036,153.6475,202.6,12.9257,43.07,148.221,46.2461,143.1749,30.5333
2021-03-30,117.3248,107.8967,224.2043,101.7821,152.7,213.0033,12.8521,42.7645,147.1766,46.0575,142.4354,30.1325
2021-03-31,119.79,106.8065,229.6574,102.6529,154.7045,221.1033,13.3423,42.7866,145.418,45.7118,144.2471,30.2995
2021-04-01,120.3281,106.7985,234.511,105.9922,158.3465,219.3333,13.7756,42.7929,145.3555,45.8847,142.4909,30.3662
2021-04-05,123.752,109.035,241.2016,110.4755,161.75,230.9,13.9933,43.914,145.8912,46.3404,143.6185,30.2494
2021-04-06,123.5857,107.7444,239.906,110.0147,161.407,230.8333,13.8412,44.1186,145.909,46.4582,142.0195,30.1325
2021-04-07,125.6108,108.3376,242.0815,111.8583,164.5,224.1333,14.1554,44.106,146.1411,46.3718,143.6278,29.9487
2021-04-08,128.0271,108.4177,245.5525,112.1076,165.4,228.9233,14.335,44.0084,145.5876,45.8206,141.7699,29.9988
2021-04-09,130.0228,108.4658,247.2735,112.4554,168.36,225.6667,14.355,43.9297,143.5523,45.63,142.6018,30.5667
2021-04-12,128.1836,107.8566,247.3412,111.717,169.5,233.8366,15.117,44.0242,144.3914,45.63,142.4262,30.8674
2021-04-13,131.3043,105.0189,249.6616,112.0698,169.65,252.5667,15.6022,43.914,141.8473,45.7253,143.979,31.0595
2021-04-14,129.2793,106.3255,246.9158,111.7085,166.8,244.2933,15.2654,43.873,141.9365,45.8603,144.395,31.0929
2021-04-15,131.4511,106.2534,250.7542,113.4939,168.875,246.0833,16.0636,44.1375,143.3737,45.8127,145.5781,31.4353
2021-04-16,131.1772,106.9828,252.1078,113.4765,169.85,246.4167,15.8766,44.2698,144.6146,46.3051,145.6428,32.1953
2021-04-19,132.0478,109.9809,250.4061,114.0482,168.552,240.5333,15.3308,44.0651,145.1502,46.3845,144.5706,32.5043
2021-04-20,129.4261,110.5821,249.4489,113.0127,165.8215,237.4633,15.0654,44.2918,148.3192,46.2972,142.4354,32.5544
2021-04-21,130.013,114.8306,251.9144,113.152,167.8,246.8667,15.2994,44.3391,148.587,46.1383,143.3967,32.9553
2021-04-22,129.0152,113.8045,248.7238,112.2151,165.554,239.5,14.8227,43.9832,147.4712,45.4712,143.064,32.2705
2021-04-23,131.3728,113.9168,252.9199,114.6946,167.3,243.3667,15.2155,43.9927,148.8994,45.5188,143.2581,32.2955
2021-04-26,131.9696,113.4919,253.2197,115.0678,171.85,239.9533,15.4498,43.429,146.275,45.2249,142.3245,32.3206
2021-04-27,131.862,114.021,246.5483,118.83,171.047,233.86,15.361,43.5676,145.8554,44.6848,141.2061,32.1786
2021-04-28,133.7305,114.542,245.9876,117.8095,174.4925,231.5,15.2899,43.4195,144.1772,44.8596,141.659,32.3874
2021-04-29,129.7978,115.4318,242.8356,118.6255,177.65,223.6267,15.2218,44.0557,146.1768,45.4712,141.1876,32.1702
2021-04-30,128.663,113.7885,243.8218,117.2776,173.374,236.6667,14.9716,44.0242,145.3466,45.8286,139.4314,32.2788
2021-05-03,129.4554,115.9048,243.1063,116.5551,169.0,227.1,14.7838,44.7422,147.3819,46.0192,140.5129,33.3896
2021-05-04,124.926,116.7946,238.9102,114.4542,165.2495,225.1,14.4423,44.2446,149.194,46.5434,139.1911,33.3896
2021-05-05,125.1999,116.3937,238.1367,115.1349,163.3,222.17,14.3924,44.2604,149.1315,46.5434,140.1247,33.0555
2021-05-06,127.2249,119.0391,241.279,116.4361,165.35,221.6667,14.5146,44.591,149.5868,47.0835,141.3817,33.0302
2021-05-07,127.8711,117.9492,244.2279,117.0233,164.4895,223.1667,14.78,44.3255,150.1492,46.6864,142.0195,33.317
2021-05-10,123.7847,118.1924,238.9489,113.5516,159.06,206.7033,14.1629,44.4804,151.765,47.1788,142.4632,33.7303
2021-05-11,123.1968,116.8873,237.6339,112.948,160.975,205.25,14.2552,44.1168,151.9971,46.4878,140.7717,33.2158
2021-05-12,120.3256,114.5607,231.5621,109.5943,157.9,194.1667,13.7788,43.0577,150.1492,46.3925,141.4187,33.4351
2021-05-13,122.5206,116.8954,235.2361,110.9014,158.1055,191.1667,13.6441,43.8449,151.7828,46.7181,142.343,33.8146
2021-05-14,125.2252,117.3818,240.9406,113.6188,161.4,199.3333,14.2829,44.1453,151.9524,46.6387,144.053,33.7387
2021-05-17,123.7651,117.6088,237.3632,114.0477,164.05,190.6467,14.1492,43.7058,151.8096,46.1066,146.6688,33.8652
2021-05-18,121.9033,116.336,234.4917,112.4554,161.35,190.3333,13.9464,44.8028,152.2024,45.352,148.4989,33.8062
2021-05-19,121.8053,115.7848,235.0705,113.5078,161.0,186.0033,13.9447,44.8123,151.756,45.2011,147.2326,33.5953
2021-05-20,124.9901,116.9278,239.257,114.7916,162.65,196.3,14.6231,44.9862,152.7112,45.1614,147.9813,33.8063
2021-05-21,122.795,117.4466,237.6676,114.1542,160.05,192.8333,15.0272,44.8123,152.8273,45.1693,148.961,33.6965
2021-05-24,124.7353,117.325,243.2981,117.6085,162.406,202.5,15.6895,44.8186,152.9238,45.3123,150.6618,33.5785
2021-05-25,124.5589,116.944,244.1605,117.6358,163.195,202.4267,15.6792,45.002,152.7611,44.9152,149.7374,33.1483
2021-05-26,124.1571,116.174,243.7729,118.4419,163.3,206.3367,15.5149,44.9704,151.8639,44.7722,151.6045,32.7772
2021-05-27,123.5105,117.0575,242.6585,118.0284,162.1,209.7433,15.4924,45.0178,151.7562,44.669,153.0187,32.6338
2021-05-28,122.1091,116.7252,242.2224,117.2323,161.22,208.1667,16.2253,44.8629,152.2501,44.8913,153.4162,32.6591
2021-06-01,121.5701,116.6765,239.7028,118.4852,160.8,207.2333,16.1385,44.7048,148.5584,44.7483,159.2948,32.5241
2021-06-02,122.5696,118.1924,239.7803,117.9304,161.65,200.6733,16.8119,44.7017,149.1602,44.9628,163.4634,32.6844
2021-06-03,121.0605,117.1954,237.9584,116.6148,159.3,190.7167,16.9184,44.8439,149.241,45.1932,166.0977,32.8109
2021-06-04,123.481,119.7164,243.1333,119.0485,160.3,200.0,17.5528,44.7649,149.0794,45.5188,168.6025,32.9627
2021-06-07,123.432,119.9759,247.0193,119.669,160.35,200.0,17.5228,44.5531,148.3428,45.4553,167.1144,32.988
2021-06-08,124.0983,121.1108,244.7711,119.4217,163.4,200.4833,17.4193,44.2148,146.6901,45.3917,166.0145,32.7856
2021-06-09,124.4315,122.1646,245.5754,119.77,164.05,199.3333,17.3066,43.9651,148.7829,45.3044,166.8741,33.6206
2021-06-10,123.7456,122.043,250.508,121.3623,167.7,202.6667,17.3896,44.1958,150.274,45.5824,166.5413,34.2195
2021-06-11,124.8431,122.5132,249.6843,120.9324,167.2375,203.5,17.7888,44.5373,148.1182,45.5188,167.7337,33.8484
2021-06-14,127.5869,121.6134,251.6031,121.6658,169.061,205.3333,17.9759,44.3602,148.262,45.2964,166.9203,33.3592
2021-06-15,127.0969,120.9162,250.6437,120.7826,169.0,198.7667,17.719,44.2591,147.75,45.487,168.2236,33.3676
2021-06-16,126.6167,119.6516,247.6541,119.6705,170.066,200.8333,17.6641,43.2948,147.6961,45.0105,169.9243,33.2073
2021-06-17,129.3899,118.5167,253.0955,121.1568,174.6995,205.53,18.8487,43.592,148.4057,44.9549,171.1813,33.2748
2021-06-18,127.5869,115.955,250.8956,119.5461,174.1,206.9833,18.5398,42.6942,145.6212,44.3354,164.0642,32.6422
2021-06-21,129.7917,118.922,254.8689,121.2254,172.7495,207.0833,18.3714,43.1842,147.1661,44.8358,165.3397,33.2495
2021-06-22,131.3792,118.4356,257.7762,121.741,175.45,208.0167,18.8592,43.3265,147.1302,44.8119,165.8111,33.4182
2021-06-23,130.9676,117.5034,257.1996,121.5364,175.175,221.0,18.9979,43.0103,146.196,44.5895,164.2583,32.9459
2021-06-24,130.6639,117.9492,258.7259,122.0092,172.348,227.3333,19.1635,43.3107,146.6811,44.8596,164.2213,33.0808
2021-06-25,130.3111,119.0922,256.8265,121.9201,170.05,223.0,18.9939,43.8323,147.6602,44.8119,164.6188,32.9121
2021-06-28,131.9476,117.8276,260.1504,121.8101,172.1,228.8,19.9177,43.63,147.3368,44.6531,163.6667,32.9796
2021-06-29,133.682,118.1843,262.9898,121.7181,172.425,226.67,19.9968,43.4687,147.3368,44.4148,163.3525,33.0386
2021-06-30,134.3484,118.8491,262.6313,121.5016,171.9,226.4667,19.935,44.6037,148.3877,44.5498,161.6055,33.0639
2021-07-01,134.3582,118.8896,262.9317,121.7106,171.375,225.3,20.1211,44.003,149.1063,44.6451,162.1971,33.3339
2021-07-02,137.0432,113.8392,269.2598,124.7126,175.5525,225.7,20.4572,44.3697,151.6303,44.8834,162.7055,33.4604
2021-07-06,139.2088,112.3558,269.3567,125.8899,183.935,218.7,20.675,44.1958,150.4986,44.8358,161.6887,33.0977
2021-07-07,141.8547,113.3691,271.731,125.3928,184.875,214.6333,20.3187,44.18,152.1693,44.939,162.3542,33.1567
2021-07-08,140.13,114.0987,268.814,124.4473,186.101,216.8667,19.8471,44.0915,151.801,44.7226,161.0417,33.3085
2021-07-09,142.1584,114.5526,269.347,124.7449,185.8625,218.5933,19.9894,44.3729,152.4746,45.092,164.3322,33.4435
2021-07-12,141.5117,114.2851,268.7365,126.4153,185.65,229.0033,20.4828,44.2622,151.4058,45.0679,165.3582,33.6038
2021-07-13,142.5308,113.7177,272.2155,126.7278,183.58,220.8,20.1468,44.493,152.0435,45.0117,165.617,33.4435
2021-07-14,146.5093,113.4501,273.9695,127.7663,184.249,218.2833,19.8297,44.7617,152.3399,45.1965,165.8296,33.6965
